index_id,index_name,trade_date,open_value,close_value,daily_change
444,NIFTY_50,2025-03-10,20342.35,20330.76,-11.58
445,NIFTY_50,2025-03-11,20330.76,20022.68,-308.08
446,NIFTY_50,2025-03-12,20022.68,20193.59,170.91
447,NIFTY_50,2025-03-13,20193.59,20292.53,98.93
448,NIFTY_50,2025-03-14,20292.53,20073.8,-218.72
449,NIFTY_50,2025-03-17,20073.8,19960.06,-113.75
450,NIFTY_50,2025-03-18,19960.06,19716.33,-243.72
451,NIFTY_50,2025-03-19,19716.33,19711.36,-4.97
452,NIFTY_50,2025-03-20,19711.36,19947.14,235.78
453,NIFTY_50,2025-03-21,19947.14,19721.17,-225.98
454,NIFTY_50,2025-03-24,19721.17,19850.31,129.15
455,NIFTY_50,2025-03-25,19850.31,19733.93,-116.38
456,NIFTY_50,2025-03-26,19733.93,19556.04,-177.89
457,NIFTY_50,2025-03-27,19556.04,19540.7,-15.34
458,NIFTY_50,2025-03-28,19540.7,19307.72,-232.98
459,NIFTY_50,2025-03-31,19307.72,19189.09,-118.62
460,NIFTY_50,2025-04-01,19189.09,18922.85,-266.24
461,NIFTY_50,2025-04-02,18922.85,19378.45,455.6
462,NIFTY_50,2025-04-03,19378.45,19396.34,17.89
463,NIFTY_50,2025-04-04,19396.34,19243.18,-153.17
464,NIFTY_50,2025-04-07,19243.18,19302.21,59.03
465,NIFTY_50,2025-04-08,19302.21,19285.84,-16.37
466,NIFTY_50,2025-04-09,19285.84,19244.35,-41.5
467,NIFTY_50,2025-04-10,19244.35,19395.8,151.45
468,NIFTY_50,2025-04-11,19395.8,19581.81,186.01
469,NIFTY_50,2025-04-14,19581.81,19466.94,-114.87
470,NIFTY_50,2025-04-15,19466.94,19342.16,-124.78
471,NIFTY_50,2025-04-16,19342.16,19287.99,-54.17
472,NIFTY_50,2025-04-17,19287.99,18764.84,-523.15
473,NIFTY_50,2025-04-18,18764.84,18433.03,-331.81
474,NIFTY_50,2025-04-21,18433.03,18744.6,311.56
475,NIFTY_50,2025-04-22,18744.6,19123.98,379.38
476,NIFTY_50,2025-04-23,19123.98,19076.39,-47.59
477,NIFTY_50,2025-04-24,19076.39,19217.92,141.52
478,NIFTY_50,2025-04-25,19217.92,19299.3,81.39
479,NIFTY_50,2025-04-28,19299.3,20022.0,722.69
480,NIFTY_50,2025-04-29,20022.0,20301.0,279.0
481,NIFTY_50,2025-04-30,20301.0,20279.99,-21.01
482,NIFTY_50,2025-05-01,20279.99,20057.59,-222.4
483,NIFTY_50,2025-05-02,20057.59,19680.96,-376.63
484,NIFTY_50,2025-05-05,19680.96,19738.85,57.89
485,NIFTY_50,2025-05-06,19738.85,19569.57,-169.28
486,NIFTY_50,2025-05-07,19569.57,19245.36,-324.21
487,NIFTY_50,2025-05-08,19245.36,19105.66,-139.7
488,NIFTY_50,2025-05-09,19105.66,18867.25,-238.41
489,NIFTY_50,2025-05-12,18867.25,19258.66,391.41
490,NIFTY_50,2025-05-13,19258.66,19472.04,213.38
491,NIFTY_50,2025-05-14,19472.04,19479.91,7.87
492,NIFTY_50,2025-05-15,19479.91,19835.6,355.69
493,NIFTY_50,2025-05-16,19835.6,19863.94,28.33
494,NIFTY_50,2025-05-19,19863.94,19668.57,-195.37
495,NIFTY_50,2025-05-20,19668.57,20037.89,369.33
496,NIFTY_50,2025-05-21,20037.89,20177.5,139.6
497,NIFTY_50,2025-05-22,20177.5,19936.44,-241.06
498,NIFTY_50,2025-05-23,19936.44,19900.87,-35.57
499,NIFTY_50,2025-05-26,19900.87,19701.71,-199.16
500,NIFTY_50,2025-05-27,19701.71,19384.64,-317.07
501,NIFTY_50,2025-05-28,19384.64,19609.78,225.14
502,NIFTY_50,2025-05-29,19609.78,20068.9,459.12
503,NIFTY_50,2025-05-30,20068.9,19742.12,-326.78
504,NIFTY_50,2025-06-02,19742.12,19885.36,143.24
505,NIFTY_50,2025-06-03,19885.36,19740.05,-145.32
506,NIFTY_50,2025-06-04,19740.05,19634.53,-105.52
507,NIFTY_50,2025-06-05,19634.53,19504.77,-129.76
508,NIFTY_50,2025-06-06,19504.77,19312.3,-192.47
509,NIFTY_50,2025-06-09,19312.3,19333.2,20.9
510,NIFTY_50,2025-06-10,19333.2,19150.09,-183.11
511,NIFTY_50,2025-06-11,19150.09,19221.81,71.73
512,NIFTY_50,2025-06-12,19221.81,19219.84,-1.98
513,NIFTY_50,2025-06-13,19219.84,19174.33,-45.5
514,NIFTY_50,2025-06-16,19174.33,18975.1,-199.24
515,NIFTY_50,2025-06-17,18975.1,18853.25,-121.84
516,NIFTY_50,2025-06-18,18853.25,19033.58,180.33
517,NIFTY_50,2025-06-19,19033.58,19157.51,123.93
518,NIFTY_50,2025-06-20,19157.51,18942.36,-215.15
519,NIFTY_50,2025-06-23,18942.36,18974.41,32.05
520,NIFTY_50,2025-06-24,18974.41,19154.98,180.57
521,NIFTY_50,2025-06-25,19154.98,18780.83,-374.15
522,NIFTY_50,2025-06-26,18780.83,18912.68,131.85
523,NIFTY_50,2025-06-27,18912.68,18771.75,-140.93
524,NIFTY_50,2025-06-30,18771.75,18909.67,137.92
525,NIFTY_50,2025-07-01,18909.67,18745.93,-163.74
526,NIFTY_50,2025-07-02,18745.93,18349.29,-396.64
527,NIFTY_50,2025-07-03,18349.29,18000.09,-349.2
528,NIFTY_50,2025-07-04,18000.09,18019.48,19.39
529,NIFTY_50,2025-07-07,18019.48,18084.65,65.17
530,NIFTY_50,2025-07-08,18084.65,17897.44,-187.21
531,NIFTY_50,2025-07-09,17897.44,18043.54,146.1
532,NIFTY_50,2025-07-10,18043.54,17692.81,-350.73
533,NIFTY_50,2025-07-11,17692.81,17687.62,-5.18
534,NIFTY_50,2025-07-14,17687.62,17439.43,-248.2
535,NIFTY_50,2025-07-15,17439.43,17311.73,-127.69
536,NIFTY_50,2025-07-16,17311.73,17330.24,18.5
537,NIFTY_50,2025-07-17,17330.24,17159.97,-170.27
538,NIFTY_50,2025-07-18,17159.97,17089.36,-70.61
539,NIFTY_50,2025-07-21,17089.36,17304.27,214.91
540,NIFTY_50,2025-07-22,17304.27,17193.13,-111.14
541,NIFTY_50,2025-07-23,17193.13,17374.14,181.01
542,NIFTY_50,2025-07-24,17374.14,17147.3,-226.85
543,NIFTY_50,2025-07-25,17147.3,17264.89,117.59
544,NIFTY_50,2025-07-28,17264.89,17572.18,307.29
545,NIFTY_50,2025-07-29,17572.18,17059.78,-512.4
546,NIFTY_50,2025-07-30,17059.78,16905.17,-154.61
547,NIFTY_50,2025-07-31,16905.17,17030.69,125.52
548,NIFTY_50,2025-08-01,17030.69,16997.71,-32.98
549,NIFTY_50,2025-08-04,16997.71,17081.91,84.2
550,NIFTY_50,2025-08-05,17081.91,16966.65,-115.27
551,NIFTY_50,2025-08-06,16966.65,16992.76,26.11
552,NIFTY_50,2025-08-07,16992.76,16969.51,-23.25
553,NIFTY_50,2025-08-08,16969.51,17215.8,246.29
554,NIFTY_50,2025-08-11,17215.8,17276.97,61.17
555,NIFTY_50,2025-08-12,17276.97,17355.6,78.63
556,NIFTY_50,2025-08-13,17355.6,17278.49,-77.1
557,NIFTY_50,2025-08-14,17278.49,17186.03,-92.46
558,NIFTY_50,2025-08-15,17186.03,17105.42,-80.61
559,NIFTY_50,2025-08-18,17105.42,17194.94,89.52
560,NIFTY_50,2025-08-19,17194.94,17116.67,-78.27
561,NIFTY_50,2025-08-20,17116.67,17184.75,68.08
562,NIFTY_50,2025-08-21,17184.75,17621.32,436.58
563,NIFTY_50,2025-08-22,17621.32,17814.34,193.02
564,NIFTY_50,2025-08-25,17814.34,17753.55,-60.79
565,NIFTY_50,2025-08-26,17753.55,18018.34,264.79
566,NIFTY_50,2025-08-27,18018.34,17939.11,-79.22
567,NIFTY_50,2025-08-28,17939.11,17509.34,-429.78
568,NIFTY_50,2025-08-29,17509.34,17306.28,-203.06
569,NIFTY_50,2025-09-01,17306.28,16926.42,-379.86
570,NIFTY_50,2025-09-02,16926.42,16863.48,-62.94
571,NIFTY_50,2025-09-03,16863.48,16875.64,12.16
572,NIFTY_50,2025-09-04,16875.64,17223.57,347.93
573,NIFTY_50,2025-09-05,17223.57,17299.75,76.18
574,NIFTY_50,2025-09-08,17299.75,17262.92,-36.83
575,NIFTY_50,2025-09-09,17262.92,17443.36,180.45
576,NIFTY_50,2025-09-10,17443.36,16989.25,-454.11
577,NIFTY_50,2025-09-11,16989.25,17045.78,56.53
578,NIFTY_50,2025-09-12,17045.78,17211.98,166.2
579,NIFTY_50,2025-09-15,17211.98,16915.19,-296.79
580,NIFTY_50,2025-09-16,16915.19,17155.81,240.62
581,NIFTY_50,2025-09-17,17155.81,17234.08,78.26
582,NIFTY_50,2025-09-18,17234.08,17156.81,-77.27
583,NIFTY_50,2025-09-19,17156.81,17295.67,138.86
584,NIFTY_50,2025-09-22,17295.67,17775.59,479.93
585,NIFTY_50,2025-09-23,17775.59,17823.27,47.68
586,NIFTY_50,2025-09-24,17823.27,17885.27,62.0
587,NIFTY_50,2025-09-25,17885.27,17795.63,-89.65
588,NIFTY_50,2025-09-26,17795.63,17623.04,-172.58
589,NIFTY_50,2025-09-29,17623.04,17807.45,184.41
590,NIFTY_50,2025-09-30,17807.45,17633.42,-174.03
591,NIFTY_50,2025-10-01,17633.42,17657.38,23.96
592,NIFTY_50,2025-10-02,17657.38,17565.0,-92.38
593,NIFTY_50,2025-10-03,17565.0,17674.74,109.74
594,NIFTY_50,2025-10-06,17674.74,17754.35,79.61
595,NIFTY_50,2025-10-07,17754.35,17984.27,229.93
596,NIFTY_50,2025-10-08,17984.27,17883.2,-101.08
597,NIFTY_50,2025-10-09,17883.2,17834.22,-48.97
598,NIFTY_50,2025-10-10,17834.22,17633.68,-200.55
599,NIFTY_50,2025-10-13,17633.68,17548.48,-85.2
600,NIFTY_50,2025-10-14,17548.48,17636.7,88.23
601,NIFTY_50,2025-10-15,17636.7,17805.73,169.03
602,NIFTY_50,2025-10-16,17805.73,17617.6,-188.14
603,NIFTY_50,2025-10-17,17617.6,17810.25,192.65
604,NIFTY_50,2025-10-20,17810.25,18108.89,298.64
605,NIFTY_50,2025-10-21,18108.89,18207.78,98.9
606,NIFTY_50,2025-10-22,18207.78,18626.95,419.17
607,NIFTY_50,2025-10-23,18626.95,18463.31,-163.65
608,NIFTY_50,2025-10-24,18463.31,18196.77,-266.53
609,NIFTY_50,2025-10-27,18196.77,17817.47,-379.31
610,NIFTY_50,2025-10-28,17817.47,18146.25,328.78
611,NIFTY_50,2025-10-29,18146.25,18297.81,151.56
612,NIFTY_50,2025-10-30,18297.81,18294.76,-3.06
613,NIFTY_50,2025-10-31,18294.76,18365.37,70.61
614,NIFTY_50,2025-11-03,18365.37,18126.51,-238.86
615,NIFTY_50,2025-11-04,18126.51,18667.57,541.06
616,NIFTY_50,2025-11-05,18667.57,18705.85,38.28
617,NIFTY_50,2025-11-06,18705.85,18739.76,33.91
618,NIFTY_50,2025-11-07,18739.76,18912.33,172.58
619,NIFTY_50,2025-11-10,18912.33,19030.96,118.62
620,NIFTY_50,2025-11-11,19030.96,19091.6,60.64
621,NIFTY_50,2025-11-12,19091.6,18920.05,-171.55
622,NIFTY_50,2025-11-13,18920.05,19036.55,116.5
623,NIFTY_50,2025-11-14,19036.55,19476.0,439.45
624,NIFTY_50,2025-11-17,19476.0,19800.17,324.18
625,NIFTY_50,2025-11-18,19800.17,20188.62,388.44
626,NIFTY_50,2025-11-19,20188.62,20074.86,-113.75
627,NIFTY_50,2025-11-20,20074.86,19846.51,-228.36
628,NIFTY_50,2025-11-21,19846.51,19826.47,-20.03
629,NIFTY_50,2025-11-24,19826.47,19849.65,23.17
630,NIFTY_50,2025-11-25,19849.65,20120.2,270.56
631,NIFTY_50,2025-11-26,20120.2,19721.63,-398.57
632,NIFTY_50,2025-11-27,19721.63,20093.47,371.84
633,NIFTY_50,2025-11-28,20093.47,20065.42,-28.05
634,NIFTY_50,2025-12-01,20065.42,19972.67,-92.75
635,NIFTY_50,2025-12-02,19972.67,19740.08,-232.59
636,NIFTY_50,2025-12-03,19740.08,19357.95,-382.13
637,NIFTY_50,2025-12-04,19357.95,19558.84,200.9
638,NIFTY_50,2025-12-05,19558.84,19585.83,26.99
639,NIFTY_50,2025-12-08,19585.83,19292.44,-293.39
640,NIFTY_50,2025-12-09,19292.44,19002.27,-290.18
641,NIFTY_50,2025-12-10,19002.27,18935.2,-67.07
642,NIFTY_50,2025-12-11,18935.2,19323.91,388.71
643,NIFTY_50,2025-12-12,19323.91,19273.37,-50.53
644,NIFTY_50,2025-12-15,19273.37,18935.36,-338.01
645,NIFTY_50,2025-12-16,18935.36,18888.99,-46.37
646,NIFTY_50,2025-12-17,18888.99,18836.62,-52.37
647,NIFTY_50,2025-12-18,18836.62,18236.43,-600.18
648,NIFTY_50,2025-12-19,18236.43,18233.67,-2.76
649,NIFTY_50,2025-12-22,18233.67,18192.26,-41.41
650,NIFTY_50,2025-12-23,18192.26,18353.34,161.08
651,NIFTY_50,2025-12-24,18353.34,18769.73,416.39
652,NIFTY_50,2025-12-25,18769.73,19032.86,263.13
653,NIFTY_50,2025-12-26,19032.86,18980.96,-51.9
654,NIFTY_50,2025-12-29,18980.96,18738.42,-242.54
655,NIFTY_50,2025-12-30,18738.42,19326.44,588.02
656,NIFTY_50,2025-12-31,19326.44,19349.83,23.4
657,NIFTY_50,2026-01-01,19349.83,19362.74,12.91
658,NIFTY_50,2026-01-02,19362.74,19366.82,4.08
659,NIFTY_50,2026-01-05,19366.82,19422.54,55.72
660,NIFTY_50,2026-01-06,19422.54,19398.6,-23.93
661,NIFTY_50,2026-01-07,19398.6,19274.76,-123.84
662,NIFTY_50,2026-01-08,19274.76,19157.91,-116.85
663,NIFTY_50,2026-01-09,19157.91,19159.96,2.05
664,NIFTY_50,2026-01-12,19159.96,19044.6,-115.36
665,NIFTY_50,2026-01-13,19044.6,18891.21,-153.39
666,NIFTY_50,2026-01-14,18891.21,18924.78,33.57
667,NIFTY_50,2026-01-15,18924.78,18876.34,-48.44
668,NIFTY_50,2026-01-16,18876.34,19226.46,350.12
669,NIFTY_50,2026-01-19,19226.46,18624.45,-602.01
670,NIFTY_50,2026-01-20,18624.45,18877.7,253.26
671,NIFTY_50,2026-01-21,18877.7,19169.42,291.72
672,NIFTY_50,2026-01-22,19169.42,18702.06,-467.36
673,NIFTY_50,2026-01-23,18702.06,18634.5,-67.56
674,NIFTY_50,2026-01-26,18634.5,18560.76,-73.74
675,NIFTY_50,2026-01-27,18560.76,18256.55,-304.21
676,NIFTY_50,2026-01-28,18256.55,18095.27,-161.27
677,NIFTY_50,2026-01-29,18095.27,17863.16,-232.11
678,NIFTY_50,2026-01-30,17863.16,18247.71,384.54
679,NIFTY_50,2026-02-02,18247.71,18461.72,214.01
680,NIFTY_50,2026-02-03,18461.72,18752.65,290.93
681,NIFTY_50,2026-02-04,18752.65,18924.43,171.78
682,NIFTY_50,2026-02-05,18924.43,18677.49,-246.94
683,NIFTY_50,2026-02-06,18677.49,18569.27,-108.22
684,NIFTY_50,2026-02-09,18569.27,18687.6,118.33
685,NIFTY_50,2026-02-10,18687.6,18422.88,-264.72
686,NIFTY_50,2026-02-11,18422.88,18589.72,166.84
687,NIFTY_50,2026-02-12,18589.72,18545.4,-44.32
688,NIFTY_50,2026-02-13,18545.4,18471.26,-74.14
689,NIFTY_50,2026-02-16,18471.26,18638.08,166.82
690,NIFTY_50,2026-02-17,18638.08,18746.77,108.68
691,NIFTY_50,2026-02-18,18746.77,18674.94,-71.83
692,NIFTY_50,2026-02-19,18674.94,18944.08,269.14
693,NIFTY_50,2026-02-20,18944.08,18707.79,-236.28
694,NIFTY_50,2026-02-23,18707.79,18855.42,147.63
695,NIFTY_50,2026-02-24,18855.42,18999.05,143.63
696,NIFTY_50,2026-02-25,18999.05,18937.97,-61.07
697,NIFTY_50,2026-02-26,18937.97,19021.56,83.58
698,NIFTY_50,2026-02-27,19021.56,18745.49,-276.07
699,NIFTY_50,2026-03-02,18745.49,18962.72,217.23
700,NIFTY_50,2026-03-03,18962.72,18930.13,-32.59
701,NIFTY_50,2026-03-04,18930.13,18820.85,-109.28
702,NIFTY_50,2026-03-05,18820.85,19067.18,246.33
703,NIFTY_50,2026-03-06,19067.18,18915.55,-151.62
704,NIFTY_50,2026-03-09,18915.55,18605.31,-310.24
705,NIFTY_50,2026-03-10,18605.31,18267.07,-338.24
706,NIFTY_50,2026-03-11,18267.07,18409.05,141.97
707,NIFTY_50,2026-03-12,18409.05,18135.39,-273.65
708,NIFTY_50,2026-03-13,18135.39,18526.35,390.95
709,NIFTY_50,2026-03-16,18526.35,18072.76,-453.58
710,NIFTY_50,2026-03-17,18072.76,18449.72,376.95
711,NIFTY_50,2026-03-18,18449.72,18505.66,55.94
712,NIFTY_50,2026-03-19,18505.66,18493.44,-12.22
713,NIFTY_50,2026-03-20,18493.44,18381.75,-111.68
714,NIFTY_50,2026-03-23,18381.75,18478.99,97.23
715,NIFTY_50,2026-03-24,18478.99,18479.88,0.89
716,NIFTY_50,2026-03-25,18479.88,18733.79,253.91
717,NIFTY_50,2026-03-26,18733.79,18768.83,35.05
718,NIFTY_50,2026-03-27,18768.83,18812.07,43.24
719,NIFTY_50,2026-03-30,18812.07,18739.39,-72.68
720,NIFTY_50,2026-03-31,18739.39,18735.96,-3.44
721,NIFTY_50,2026-04-01,18735.96,18814.53,78.57
722,NIFTY_50,2026-04-02,18814.53,18437.82,-376.7
723,NIFTY_50,2026-04-03,18437.82,18148.75,-289.07
724,NIFTY_50,2026-04-06,18148.75,18319.7,170.95
725,NIFTY_50,2026-04-07,18319.7,18366.42,46.72
726,NIFTY_50,2026-04-08,18366.42,18335.05,-31.37
727,NIFTY_50,2026-04-09,18335.05,18348.28,13.22
728,NIFTY_50,2026-04-10,18348.28,18433.98,85.7
729,NIFTY_50,2026-04-13,18433.98,18323.8,-110.18
730,NIFTY_50,2026-04-14,18323.8,18161.82,-161.98
731,NIFTY_50,2026-04-15,18161.82,18213.59,51.76
732,NIFTY_50,2026-04-16,18213.59,18008.86,-204.73
733,NIFTY_50,2026-04-17,18008.86,18106.09,97.23
734,NIFTY_50,2026-04-20,18106.09,17745.21,-360.87
735,NIFTY_50,2026-04-21,17745.21,17973.24,228.02
736,NIFTY_50,2026-04-22,17973.24,18084.15,110.92
737,NIFTY_50,2026-04-23,18084.15,18148.76,64.6
738,NIFTY_50,2026-04-24,18148.76,18371.85,223.09
739,NIFTY_50,2026-04-27,18371.85,18748.21,376.36
740,NIFTY_50,2026-04-28,18748.21,18985.79,237.59
741,NIFTY_50,2026-04-29,18985.79,18575.88,-409.91
742,NIFTY_50,2026-04-30,18575.88,18299.94,-275.94
743,NIFTY_50,2026-05-01,18299.94,18171.88,-128.06
744,NIFTY_50,2026-05-04,18171.88,18186.65,14.78
745,NIFTY_50,2026-05-05,18186.65,18308.72,122.07
746,NIFTY_50,2026-05-06,18308.72,18158.42,-150.29
747,NIFTY_50,2026-05-07,18158.42,18208.2,49.78
748,NIFTY_50,2026-05-08,18208.2,18052.25,-155.95
749,NIFTY_50,2026-05-11,18052.25,17928.81,-123.45
750,NIFTY_50,2026-05-12,17928.81,17635.14,-293.67
751,NIFTY_50,2026-05-13,17635.14,17448.58,-186.56
752,NIFTY_50,2026-05-14,17448.58,17174.28,-274.3
753,NIFTY_50,2026-05-15,17174.28,16981.75,-192.53
754,NIFTY_50,2026-05-18,16981.75,17204.95,223.2
755,NIFTY_50,2026-05-19,17204.95,17017.54,-187.41
756,NIFTY_50,2026-05-20,17017.54,17563.61,546.07
757,NIFTY_50,2026-05-21,17563.61,17676.37,112.76
758,NIFTY_50,2026-05-22,17676.37,17724.41,48.04
759,NIFTY_50,2026-05-25,17724.41,17550.71,-173.7
760,NIFTY_50,2026-05-26,17550.71,17706.98,156.27
761,NIFTY_50,2026-05-27,17706.98,17593.51,-113.46
762,NIFTY_50,2026-05-28,17593.51,17628.07,34.56
763,NIFTY_50,2026-05-29,17628.07,18178.44,550.37
764,NIFTY_50,2026-06-01,18178.44,18166.57,-11.87
765,NIFTY_50,2026-06-02,18166.57,18426.2,259.62
766,NIFTY_50,2026-06-03,18426.2,18279.93,-146.27
767,NIFTY_50,2026-06-04,18279.93,18281.39,1.46
768,NIFTY_50,2026-06-05,18281.39,18679.0,397.61
769,NIFTY_50,2026-06-08,18679.0,18547.81,-131.19
770,NIFTY_50,2026-06-09,18547.81,18960.49,412.68
771,NIFTY_50,2026-06-10,18960.49,19131.0,170.51
772,NIFTY_50,2026-06-11,19131.0,19011.44,-119.56
773,NIFTY_50,2026-06-12,19011.44,19165.22,153.78
774,NIFTY_50,2026-06-15,19165.22,19398.47,233.25
775,NIFTY_50,2026-06-16,19398.47,19552.92,154.45
776,NIFTY_50,2026-06-17,19552.92,19194.26,-358.65
777,NIFTY_50,2026-06-18,19194.26,19036.38,-157.89
778,NIFTY_50,2026-06-19,19036.38,18989.36,-47.02
779,NIFTY_50,2026-06-22,18989.36,18981.89,-7.47
780,NIFTY_50,2026-06-23,18981.89,19132.76,150.87
781,NIFTY_50,2026-06-24,19132.76,19183.12,50.37
782,NIFTY_50,2026-06-25,19183.12,18885.32,-297.8
783,NIFTY_50,2026-06-26,18885.32,18980.93,95.6
784,SENSEX,2023-06-28,50000.0,50360.82,360.82
785,SENSEX,2023-06-29,50360.82,50696.11,335.29
786,SENSEX,2023-06-30,50696.11,51324.16,628.05
787,SENSEX,2023-07-03,51324.16,51820.63,496.47
788,SENSEX,2023-07-04,51820.63,52108.28,287.66
789,SENSEX,2023-07-05,52108.28,52094.12,-14.16
790,SENSEX,2023-07-06,52094.12,51168.38,-925.74
791,SENSEX,2023-07-07,51168.38,51435.77,267.4
792,SENSEX,2023-07-10,51435.77,51579.0,143.23
793,SENSEX,2023-07-11,51579.0,51758.87,179.87
794,SENSEX,2023-07-12,51758.87,51057.84,-701.03
795,SENSEX,2023-07-13,51057.84,50476.21,-581.63
796,SENSEX,2023-07-14,50476.21,51086.2,609.99
797,SENSEX,2023-07-17,51086.2,51089.51,3.32
798,SENSEX,2023-07-18,51089.51,51498.05,408.54
799,SENSEX,2023-07-19,51498.05,51539.84,41.79
800,SENSEX,2023-07-20,51539.84,51582.48,42.64
801,SENSEX,2023-07-21,51582.48,52140.66,558.18
802,SENSEX,2023-07-24,52140.66,51870.76,-269.91
803,SENSEX,2023-07-25,51870.76,51951.53,80.78
804,SENSEX,2023-07-26,51951.53,51713.34,-238.2
805,SENSEX,2023-07-27,51713.34,51492.03,-221.31
806,SENSEX,2023-07-28,51492.03,51342.66,-149.37
807,SENSEX,2023-07-31,51342.66,51493.78,151.13
808,SENSEX,2023-08-01,51493.78,51248.35,-245.43
809,SENSEX,2023-08-02,51248.35,51981.89,733.53
810,SENSEX,2023-08-03,51981.89,51496.34,-485.55
811,SENSEX,2023-08-04,51496.34,51416.23,-80.11
812,SENSEX,2023-08-07,51416.23,51193.24,-222.99
813,SENSEX,2023-08-08,51193.24,52033.67,840.43
814,SENSEX,2023-08-09,52033.67,52172.18,138.52
815,SENSEX,2023-08-10,52172.18,52790.44,618.26
816,SENSEX,2023-08-11,52790.44,51954.18,-836.26
817,SENSEX,2023-08-14,51954.18,52132.77,178.6
818,SENSEX,2023-08-15,52132.77,52669.01,536.23
819,SENSEX,2023-08-16,52669.01,52743.01,74.01
820,SENSEX,2023-08-17,52743.01,53387.55,644.53
821,SENSEX,2023-08-18,53387.55,53110.46,-277.09
822,SENSEX,2023-08-21,53110.46,53960.37,849.92
823,SENSEX,2023-08-22,53960.37,55351.9,1391.52
824,SENSEX,2023-08-23,55351.9,55158.65,-193.25
825,SENSEX,2023-08-24,55158.65,54915.93,-242.73
826,SENSEX,2023-08-25,54915.93,55821.34,905.41
827,SENSEX,2023-08-28,55821.34,56819.16,997.82
828,SENSEX,2023-08-29,56819.16,56520.78,-298.38
829,SENSEX,2023-08-30,56520.78,56287.79,-232.98
830,SENSEX,2023-08-31,56287.79,56141.47,-146.33
831,SENSEX,2023-09-01,56141.47,55339.26,-802.2
832,SENSEX,2023-09-04,55339.26,54807.72,-531.54
833,SENSEX,2023-09-05,54807.72,54229.74,-577.98
834,SENSEX,2023-09-06,54229.74,53798.85,-430.9
835,SENSEX,2023-09-07,53798.85,53805.22,6.37
836,SENSEX,2023-09-08,53805.22,53970.74,165.52
837,SENSEX,2023-09-11,53970.74,54918.23,947.48
838,SENSEX,2023-09-12,54918.23,54342.58,-575.65
839,SENSEX,2023-09-13,54342.58,54958.15,615.57
840,SENSEX,2023-09-14,54958.15,54856.26,-101.89
841,SENSEX,2023-09-15,54856.26,54853.84,-2.42
842,SENSEX,2023-09-18,54853.84,55288.45,434.61
843,SENSEX,2023-09-19,55288.45,54633.29,-655.16
844,SENSEX,2023-09-20,54633.29,54890.42,257.13
845,SENSEX,2023-09-21,54890.42,55018.37,127.95
846,SENSEX,2023-09-22,55018.37,55343.91,325.54
847,SENSEX,2023-09-25,55343.91,55547.62,203.71
848,SENSEX,2023-09-26,55547.62,57075.64,1528.02
849,SENSEX,2023-09-27,57075.64,56703.79,-371.86
850,SENSEX,2023-09-28,56703.79,56400.93,-302.85
851,SENSEX,2023-09-29,56400.93,56042.53,-358.4
852,SENSEX,2023-10-02,56042.53,55728.12,-314.41
853,SENSEX,2023-10-03,55728.12,55365.26,-362.86
854,SENSEX,2023-10-04,55365.26,56117.07,751.81
855,SENSEX,2023-10-05,56117.07,57021.99,904.92
856,SENSEX,2023-10-06,57021.99,56692.51,-329.48
857,SENSEX,2023-10-09,56692.51,56201.78,-490.73
858,SENSEX,2023-10-10,56201.78,56521.32,319.54
859,SENSEX,2023-10-11,56521.32,56206.25,-315.08
860,SENSEX,2023-10-12,56206.25,56625.67,419.43
861,SENSEX,2023-10-13,56625.67,56780.38,154.71
862,SENSEX,2023-10-16,56780.38,55862.06,-918.32
863,SENSEX,2023-10-17,55862.06,56840.91,978.85
864,SENSEX,2023-10-18,56840.91,57992.2,1151.29
865,SENSEX,2023-10-19,57992.2,57630.29,-361.91
866,SENSEX,2023-10-20,57630.29,57413.33,-216.96
867,SENSEX,2023-10-23,57413.33,57622.57,209.24
868,SENSEX,2023-10-24,57622.57,57863.38,240.81
869,SENSEX,2023-10-25,57863.38,58311.47,448.09
870,SENSEX,2023-10-26,58311.47,59630.02,1318.55
871,SENSEX,2023-10-27,59630.02,59543.77,-86.25
872,SENSEX,2023-10-30,59543.77,59050.68,-493.1
873,SENSEX,2023-10-31,59050.68,58184.25,-866.42
874,SENSEX,2023-11-01,58184.25,57745.53,-438.72
875,SENSEX,2023-11-02,57745.53,57753.36,7.83
876,SENSEX,2023-11-03,57753.36,58922.3,1168.94
877,SENSEX,2023-11-06,58922.3,58616.27,-306.03
878,SENSEX,2023-11-07,58616.27,58789.87,173.6
879,SENSEX,2023-11-08,58789.87,58808.65,18.77
880,SENSEX,2023-11-09,58808.65,59606.82,798.17
881,SENSEX,2023-11-10,59606.82,61293.47,1686.65
882,SENSEX,2023-11-13,61293.47,60966.19,-327.28
883,SENSEX,2023-11-14,60966.19,60668.44,-297.75
884,SENSEX,2023-11-15,60668.44,61395.6,727.16
885,SENSEX,2023-11-16,61395.6,61886.81,491.21
886,SENSEX,2023-11-17,61886.81,63174.91,1288.1
887,SENSEX,2023-11-20,63174.91,63612.28,437.37
888,SENSEX,2023-11-21,63612.28,63392.68,-219.6
889,SENSEX,2023-11-22,63392.68,63836.25,443.57
890,SENSEX,2023-11-23,63836.25,64646.7,810.45
891,SENSEX,2023-11-24,64646.7,65262.48,615.78
892,SENSEX,2023-11-27,65262.48,65659.28,396.8
893,SENSEX,2023-11-28,65659.28,66462.51,803.24
