price_id,company_id,trade_date,open_price,high_price,low_price,close_price,volume
2743,4,2024-12-30,5166.96,5182.81,5016.7,5040.65,2252263
2744,4,2024-12-31,5040.65,5165.93,5009.22,5129.59,3225536
2745,4,2025-01-01,5129.59,5146.12,4973.19,4995.06,1544236
2746,4,2025-01-02,4995.06,5180.8,4954.4,5130.27,831626
2747,4,2025-01-03,5130.27,5157.63,5024.59,5068.08,3686383
2748,4,2025-01-06,5068.08,5079.0,5007.23,5027.31,2544392
2749,4,2025-01-07,5027.31,5129.97,5001.71,5083.72,3474430
2750,4,2025-01-08,5083.72,5141.65,5054.99,5135.91,1250972
2751,4,2025-01-09,5135.91,5412.57,5133.23,5398.7,61066
2752,4,2025-01-10,5398.7,5399.89,5257.55,5257.99,560671
2753,4,2025-01-13,5257.99,5309.87,5137.56,5153.33,645829
2754,4,2025-01-14,5153.33,5181.44,5014.08,5057.47,3393521
2755,4,2025-01-15,5057.47,5164.93,5020.64,5128.27,3336026
2756,4,2025-01-16,5128.27,5172.93,4848.12,4890.68,2898893
2757,4,2025-01-17,4890.68,5179.17,4890.4,5137.13,4960065
2758,4,2025-01-20,5137.13,5146.53,4985.31,5008.87,4361428
2759,4,2025-01-21,5008.87,5015.51,4972.13,4991.85,893905
2760,4,2025-01-22,4991.85,5010.0,4773.02,4790.91,4965922
2761,4,2025-01-23,4790.91,4802.43,4710.16,4734.56,2852826
2762,4,2025-01-24,4734.56,4745.06,4648.75,4684.19,1554670
2763,4,2025-01-27,4684.19,4732.4,4647.19,4711.84,4091393
2764,4,2025-01-28,4711.84,4800.64,4695.83,4786.74,4680416
2765,4,2025-01-29,4786.74,4999.51,4742.72,4961.23,2670671
2766,4,2025-01-30,4961.23,4966.19,4904.6,4933.64,3894194
2767,4,2025-01-31,4933.64,4981.44,4900.56,4937.66,4910380
2768,4,2025-02-03,4937.66,4940.77,4872.33,4916.73,4072200
2769,4,2025-02-04,4916.73,5039.2,4879.48,4995.21,2821717
2770,4,2025-02-05,4995.21,5001.2,4925.44,4951.78,1790413
2771,4,2025-02-06,4951.78,5083.32,4951.04,5037.44,4047425
2772,4,2025-02-07,5037.44,5184.3,4997.68,5136.1,659670
2773,4,2025-02-10,5136.1,5380.28,5115.66,5327.7,1666212
2774,4,2025-02-11,5327.7,5559.53,5283.72,5525.03,4684502
2775,4,2025-02-12,5525.03,5560.11,5431.36,5478.27,2458142
2776,4,2025-02-13,5478.27,5682.24,5468.97,5669.95,10787
2777,4,2025-02-14,5669.95,5683.78,5565.69,5582.32,2806295
2778,4,2025-02-17,5582.32,5653.14,5544.66,5630.74,287636
2779,4,2025-02-18,5630.74,5649.71,5613.75,5630.41,344470
2780,4,2025-02-19,5630.41,5680.84,5435.09,5472.95,616874
2781,4,2025-02-20,5472.95,5511.36,5318.33,5358.86,3902011
2782,4,2025-02-21,5358.86,5630.84,5335.82,5604.06,65030
2783,4,2025-02-24,5604.06,5640.45,5552.52,5629.01,4575510
2784,4,2025-02-25,5629.01,5789.21,5579.81,5732.51,4988944
2785,4,2025-02-26,5732.51,5876.13,5719.27,5828.16,501203
2786,4,2025-02-27,5828.16,5885.24,5738.58,5755.61,4355750
2787,4,2025-02-28,5755.61,5795.32,5485.09,5516.29,396654
2788,4,2025-03-03,5516.29,5525.26,5465.04,5486.33,936164
2789,4,2025-03-04,5486.33,5491.45,5404.05,5430.36,463282
2790,4,2025-03-05,5430.36,5630.49,5417.34,5623.24,4299043
2791,4,2025-03-06,5623.24,5654.12,5403.58,5442.87,4966930
2792,4,2025-03-07,5442.87,5450.03,5312.94,5315.56,3474835
2793,4,2025-03-10,5315.56,5392.59,5264.85,5356.25,2559913
2794,4,2025-03-11,5356.25,5444.88,5304.41,5395.57,4237315
2795,4,2025-03-12,5395.57,5425.14,5233.52,5257.33,4390014
2796,4,2025-03-13,5257.33,5262.59,5159.65,5172.98,3761476
2797,4,2025-03-14,5172.98,5193.01,5102.82,5134.79,799081
2798,4,2025-03-17,5134.79,5178.98,5026.52,5049.11,4585938
2799,4,2025-03-18,5049.11,5056.27,4816.36,4816.54,2665465
2800,4,2025-03-19,4816.54,4821.7,4766.11,4784.85,2950466
2801,4,2025-03-20,4784.85,4821.92,4640.19,4684.54,511197
2802,4,2025-03-21,4684.54,4691.83,4572.39,4616.71,198543
2803,4,2025-03-24,4616.71,4660.04,4556.07,4570.55,3274988
2804,4,2025-03-25,4570.55,4662.9,4559.48,4659.18,3870659
2805,4,2025-03-26,4659.18,4774.93,4618.65,4754.55,2250287
2806,4,2025-03-27,4754.55,4807.7,4708.91,4761.07,1652392
2807,4,2025-03-28,4761.07,4831.54,4721.24,4828.03,880983
2808,4,2025-03-31,4828.03,4831.45,4651.29,4669.98,2888841
2809,4,2025-04-01,4669.98,4704.96,4560.27,4586.19,2244977
2810,4,2025-04-02,4586.19,4600.38,4551.88,4574.87,1700011
2811,4,2025-04-03,4574.87,4647.83,4550.0,4607.43,1198929
2812,4,2025-04-04,4607.43,4840.3,4581.76,4799.45,1042136
2813,4,2025-04-07,4799.45,4839.98,4590.93,4611.84,3634942
2814,4,2025-04-08,4611.84,4772.88,4593.57,4768.33,4916374
2815,4,2025-04-09,4768.33,4781.57,4698.73,4714.28,3255324
2816,4,2025-04-10,4714.28,4798.8,4678.94,4762.75,2554271
2817,4,2025-04-11,4762.75,4768.65,4702.64,4729.34,4761983
2818,4,2025-04-14,4729.34,4932.02,4701.97,4893.22,3237560
2819,4,2025-04-15,4893.22,4909.44,4830.04,4877.71,4318581
2820,4,2025-04-16,4877.71,4986.69,4855.09,4970.63,2081239
2821,4,2025-04-17,4970.63,5107.81,4943.4,5098.15,129567
2822,4,2025-04-18,5098.15,5137.11,5035.38,5064.81,3131692
2823,4,2025-04-21,5064.81,5096.59,5009.65,5038.18,3064627
2824,4,2025-04-22,5038.18,5065.85,4971.15,4984.76,1230092
2825,4,2025-04-23,4984.76,4993.6,4787.33,4829.5,3716227
2826,4,2025-04-24,4829.5,4917.6,4809.85,4885.39,1317258
2827,4,2025-04-25,4885.39,5028.23,4870.88,4990.36,2138498
2828,4,2025-04-28,4990.36,4999.64,4923.73,4929.21,3616582
2829,4,2025-04-29,4929.21,5080.42,4925.43,5030.34,2370445
2830,4,2025-04-30,5030.34,5070.69,4916.28,4955.37,3802385
2831,4,2025-05-01,4955.37,4984.85,4826.43,4873.9,1644460
2832,4,2025-05-02,4873.9,4918.9,4599.28,4611.7,4945481
2833,4,2025-05-05,4611.7,4639.98,4547.27,4559.69,1378127
2834,4,2025-05-06,4559.69,4805.07,4554.49,4799.62,1744881
2835,4,2025-05-07,4799.62,4876.44,4758.71,4871.44,3010824
2836,4,2025-05-08,4871.44,5097.44,4838.8,5048.92,884122
2837,4,2025-05-09,5048.92,5335.66,5048.17,5334.15,655720
2838,4,2025-05-12,5334.15,5347.57,5258.27,5280.95,2442327
2839,4,2025-05-13,5280.95,5368.8,5265.4,5336.99,78162
2840,4,2025-05-14,5336.99,5341.13,5198.32,5218.76,778332
2841,4,2025-05-15,5218.76,5448.91,5206.7,5419.26,1725674
2842,4,2025-05-16,5419.26,5452.53,5174.25,5219.18,3768535
2843,4,2025-05-19,5219.18,5238.24,4894.21,4937.63,205825
2844,4,2025-05-20,4937.63,5090.72,4904.82,5040.92,3408877
2845,4,2025-05-21,5040.92,5079.04,5035.59,5054.54,1396830
2846,4,2025-05-22,5054.54,5099.54,4967.29,4994.76,2072948
2847,4,2025-05-23,4994.76,5054.93,4964.09,5019.65,2556210
2848,4,2025-05-26,5019.65,5041.42,4940.24,4969.73,1174643
2849,4,2025-05-27,4969.73,5001.9,4947.38,4986.38,4030367
2850,4,2025-05-28,4986.38,5077.62,4971.78,5069.43,3400745
2851,4,2025-05-29,5069.43,5212.62,5030.77,5205.83,351075
2852,4,2025-05-30,5205.83,5206.49,5071.51,5117.47,2910882
2853,4,2025-06-02,5117.47,5149.04,4927.76,4952.97,4958072
2854,4,2025-06-03,4952.97,5001.67,4833.85,4864.75,2219923
2855,4,2025-06-04,4864.75,5125.41,4848.77,5120.21,385608
2856,4,2025-06-05,5120.21,5123.96,5097.15,5107.15,2431413
2857,4,2025-06-06,5107.15,5124.29,5092.75,5096.95,2755974
2858,4,2025-06-09,5096.95,5311.2,5065.61,5296.83,4886166
2859,4,2025-06-10,5296.83,5321.89,5215.73,5266.74,3861330
2860,4,2025-06-11,5266.74,5314.05,5208.91,5226.35,4960271
2861,4,2025-06-12,5226.35,5421.93,5198.38,5380.17,3989469
2862,4,2025-06-13,5380.17,5508.22,5363.25,5475.59,2809939
2863,4,2025-06-16,5475.59,5718.37,5453.09,5662.77,3819319
2864,4,2025-06-17,5662.77,5688.5,5618.78,5682.83,1863370
2865,4,2025-06-18,5682.83,5717.53,5659.16,5665.92,4620932
2866,4,2025-06-19,5665.92,5670.32,5556.96,5609.13,3538616
2867,4,2025-06-20,5609.13,5650.68,5425.34,5458.17,3361498
2868,4,2025-06-23,5458.17,5479.41,5203.7,5229.21,4949438
2869,4,2025-06-24,5229.21,5244.47,5135.16,5174.75,3822423
2870,4,2025-06-25,5174.75,5189.88,4982.99,4987.05,67049
2871,4,2025-06-26,4987.05,5036.34,4718.76,4741.03,1289527
2872,4,2025-06-27,4741.03,4783.29,4529.44,4551.79,2999886
2873,4,2025-06-30,4551.79,4594.77,4497.6,4524.27,1729064
2874,4,2025-07-01,4524.27,4552.58,4389.48,4429.81,1377213
2875,4,2025-07-02,4429.81,4505.69,4397.93,4497.94,3076260
2876,4,2025-07-03,4497.94,4529.29,4482.14,4498.71,1576258
2877,4,2025-07-04,4498.71,4517.59,4367.09,4375.32,51441
2878,4,2025-07-07,4375.32,4496.23,4356.43,4453.03,4847054
2879,4,2025-07-08,4453.03,4492.25,4417.85,4483.24,3920677
2880,4,2025-07-09,4483.24,4488.28,4318.31,4358.05,981201
2881,4,2025-07-10,4358.05,4408.38,4316.37,4369.82,1719567
2882,4,2025-07-11,4369.82,4377.18,4361.59,4372.57,2507469
2883,4,2025-07-14,4372.57,4401.41,4305.61,4319.58,1712598
2884,4,2025-07-15,4319.58,4392.34,4299.41,4363.45,4062046
2885,4,2025-07-16,4363.45,4414.13,4354.99,4411.3,3284187
2886,4,2025-07-17,4411.3,4449.01,4342.9,4353.9,1642686
2887,4,2025-07-18,4353.9,4389.22,4154.94,4187.33,735005
2888,4,2025-07-21,4187.33,4227.47,4154.89,4207.95,1693274
2889,4,2025-07-22,4207.95,4233.56,4148.18,4154.52,4154610
2890,4,2025-07-23,4154.52,4184.96,4142.83,4170.13,4206035
2891,4,2025-07-24,4170.13,4185.56,4144.46,4156.29,4559654
2892,4,2025-07-25,4156.29,4187.51,4093.67,4096.28,3576290
2893,4,2025-07-28,4096.28,4209.55,4072.77,4196.42,2508768
2894,4,2025-07-29,4196.42,4223.98,4177.28,4203.4,1036091
2895,4,2025-07-30,4203.4,4243.69,4159.26,4170.14,3416891
2896,4,2025-07-31,4170.14,4384.42,4142.47,4343.56,4357651
2897,4,2025-08-01,4343.56,4369.63,4284.77,4291.48,2682274
2898,4,2025-08-04,4291.48,4422.11,4259.56,4411.94,2645011
2899,4,2025-08-05,4411.94,4456.01,4228.02,4231.06,227367
2900,4,2025-08-06,4231.06,4240.25,4124.01,4164.45,4896398
2901,4,2025-08-07,4164.45,4263.31,4123.97,4254.21,722496
2902,4,2025-08-08,4254.21,4295.92,4249.43,4291.58,2869908
2903,4,2025-08-11,4291.58,4333.54,4206.8,4225.15,760738
2904,4,2025-08-12,4225.15,4383.3,4196.46,4362.97,4162806
2905,4,2025-08-13,4362.97,4638.87,4334.79,4626.51,4930000
2906,4,2025-08-14,4626.51,4628.78,4463.49,4503.41,2815789
2907,4,2025-08-15,4503.41,4511.58,4248.53,4258.94,4165916
2908,4,2025-08-18,4258.94,4285.1,4197.39,4236.07,1167522
2909,4,2025-08-19,4236.07,4278.28,4223.01,4248.76,4385524
2910,4,2025-08-20,4248.76,4282.17,4248.1,4248.96,4086133
2911,4,2025-08-21,4248.96,4258.57,4139.69,4159.18,2130090
2912,4,2025-08-22,4159.18,4171.2,4102.07,4109.14,3813531
2913,4,2025-08-25,4109.14,4118.09,3994.0,3999.47,2761139
2914,4,2025-08-26,3999.47,4023.68,3886.49,3914.1,3404264
2915,4,2025-08-27,3914.1,3940.78,3798.36,3811.68,1070989
2916,4,2025-08-28,3811.68,3825.95,3679.58,3689.62,450680
2917,4,2025-08-29,3689.62,3723.73,3687.23,3715.56,3696748
2918,4,2025-09-01,3715.56,3747.9,3700.94,3739.99,330034
2919,4,2025-09-02,3739.99,3837.91,3732.25,3807.28,1686210
2920,4,2025-09-03,3807.28,3812.39,3740.49,3743.26,4960936
2921,4,2025-09-04,3743.26,3826.84,3711.82,3797.76,4035506
2922,4,2025-09-05,3797.76,4002.8,3790.67,4002.14,3277977
2923,4,2025-09-08,4002.14,4040.97,3963.85,4014.26,1015217
2924,4,2025-09-09,4014.26,4048.94,3998.24,4011.13,4947928
2925,4,2025-09-10,4011.13,4049.13,3993.77,4017.28,2345739
2926,4,2025-09-11,4017.28,4056.91,3871.52,3888.06,3024319
2927,4,2025-09-12,3888.06,3888.69,3752.71,3775.05,73162
2928,4,2025-09-15,3775.05,3944.48,3751.79,3944.44,953195
2929,4,2025-09-16,3944.44,4002.85,3932.08,4000.7,755665
2930,4,2025-09-17,4000.7,4023.91,3860.27,3885.98,3608467
2931,4,2025-09-18,3885.98,3889.04,3832.61,3849.01,4729763
2932,4,2025-09-19,3849.01,3857.39,3817.36,3827.19,513435
2933,4,2025-09-22,3827.19,4014.55,3794.23,3988.9,2437264
2934,4,2025-09-23,3988.9,4093.32,3977.36,4087.83,3315525
2935,4,2025-09-24,4087.83,4184.38,4061.77,4156.0,4407811
2936,4,2025-09-25,4156.0,4434.72,4123.64,4408.88,1251048
2937,4,2025-09-26,4408.88,4501.77,4374.53,4484.47,3626698
2938,4,2025-09-29,4484.47,4521.22,4458.39,4518.53,659644
2939,4,2025-09-30,4518.53,4520.11,4291.67,4315.05,1945347
2940,4,2025-10-01,4315.05,4437.88,4280.44,4433.4,4576233
2941,4,2025-10-02,4433.4,4523.11,4421.72,4513.34,1050552
2942,4,2025-10-03,4513.34,4613.13,4470.56,4578.11,3587017
2943,4,2025-10-06,4578.11,4633.43,4558.61,4615.53,385853
2944,4,2025-10-07,4615.53,4720.8,4583.43,4719.32,2197760
2945,4,2025-10-08,4719.32,4983.12,4696.86,4969.33,2359093
2946,4,2025-10-09,4969.33,5227.96,4928.55,5207.73,2261308
2947,4,2025-10-10,5207.73,5372.26,5161.36,5326.13,1357324
2948,4,2025-10-13,5326.13,5359.73,5312.22,5357.86,1400749
2949,4,2025-10-14,5357.86,5397.94,5350.61,5393.53,786823
2950,4,2025-10-15,5393.53,5526.65,5353.87,5492.02,4299623
2951,4,2025-10-16,5492.02,5511.73,5289.15,5337.98,2879811
2952,4,2025-10-17,5337.98,5377.38,5202.67,5228.29,154000
2953,4,2025-10-20,5228.29,5274.62,5217.03,5236.97,3612328
2954,4,2025-10-21,5236.97,5279.43,5115.88,5137.04,3734631
2955,4,2025-10-22,5137.04,5403.33,5086.08,5362.36,1733529
2956,4,2025-10-23,5362.36,5384.41,5227.13,5235.8,1028324
2957,4,2025-10-24,5235.8,5328.89,5226.38,5307.94,1432646
2958,4,2025-10-27,5307.94,5366.16,5292.51,5341.86,1175559
2959,4,2025-10-28,5341.86,5557.24,5309.63,5542.49,3347811
2960,4,2025-10-29,5542.49,5606.77,5517.78,5570.29,1739424
2961,4,2025-10-30,5570.29,5660.76,5564.55,5642.64,368319
2962,4,2025-10-31,5642.64,5743.3,5609.75,5737.89,267794
2963,4,2025-11-03,5737.89,5935.28,5694.1,5917.86,3729880
2964,4,2025-11-04,5917.86,5932.4,5756.06,5798.32,3741405
2965,4,2025-11-05,5798.32,5828.54,5546.85,5598.44,3201687
2966,4,2025-11-06,5598.44,5608.12,5492.34,5530.1,2141743
2967,4,2025-11-07,5530.1,5783.54,5485.08,5753.91,3613556
2968,4,2025-11-10,5753.91,5880.93,5745.24,5844.98,4181386
2969,4,2025-11-11,5844.98,5889.08,5543.66,5583.95,713016
2970,4,2025-11-12,5583.95,5632.92,5561.71,5571.79,3988322
2971,4,2025-11-13,5571.79,5580.61,5274.37,5283.23,3312833
2972,4,2025-11-14,5283.23,5312.31,5208.32,5214.69,572362
2973,4,2025-11-17,5214.69,5268.81,5211.64,5231.56,2805747
2974,4,2025-11-18,5231.56,5235.99,5154.85,5201.86,4536515
2975,4,2025-11-19,5201.86,5306.0,5158.76,5263.29,2852842
2976,4,2025-11-20,5263.29,5308.41,5251.83,5292.21,1642728
2977,4,2025-11-21,5292.21,5305.9,5115.03,5139.08,1172919
2978,4,2025-11-24,5139.08,5228.04,5091.64,5197.45,3742965
2979,4,2025-11-25,5197.45,5343.98,5187.75,5318.03,4474605
2980,4,2025-11-26,5318.03,5580.1,5313.18,5566.26,3752575
2981,4,2025-11-27,5566.26,5567.84,5494.43,5501.97,874286
2982,4,2025-11-28,5501.97,5504.96,5305.97,5341.04,4186668
2983,4,2025-12-01,5341.04,5481.13,5323.66,5469.46,762177
2984,4,2025-12-02,5469.46,5503.4,5402.21,5424.98,3070283
2985,4,2025-12-03,5424.98,5498.17,5374.25,5463.88,1502330
2986,4,2025-12-04,5463.88,5708.59,5424.66,5688.16,3060414
2987,4,2025-12-05,5688.16,5714.77,5599.18,5622.77,899591
2988,4,2025-12-08,5622.77,5674.74,5413.39,5454.97,2411965
2989,4,2025-12-09,5454.97,5558.73,5441.32,5551.17,2718079
2990,4,2025-12-10,5551.17,5640.25,5549.16,5595.54,4920250
2991,4,2025-12-11,5595.54,5611.92,5278.1,5287.31,3959953
2992,4,2025-12-12,5287.31,5337.83,5172.53,5194.02,4762579
2993,4,2025-12-15,5194.02,5229.03,5161.01,5183.56,2798029
2994,4,2025-12-16,5183.56,5365.04,5147.47,5361.93,273594
2995,4,2025-12-17,5361.93,5437.24,5344.57,5424.38,2411738
2996,4,2025-12-18,5424.38,5518.77,5408.79,5486.03,2966507
2997,4,2025-12-19,5486.03,5486.17,5440.34,5445.84,3963330
2998,4,2025-12-22,5445.84,5498.2,5404.52,5427.7,2568292
2999,4,2025-12-23,5427.7,5459.21,5394.52,5451.32,4666960
3000,4,2025-12-24,5451.32,5461.99,5246.7,5287.12,127277
3001,4,2025-12-25,5287.12,5305.76,5159.66,5168.63,1872791
3002,4,2025-12-26,5168.63,5190.21,5116.15,5131.57,3286543
3003,4,2025-12-29,5131.57,5141.44,5093.72,5107.55,4271464
3004,4,2025-12-30,5107.55,5238.07,5084.31,5208.3,756687
3005,4,2025-12-31,5208.3,5257.42,4927.94,4971.9,428673
3006,4,2026-01-01,4971.9,4997.59,4909.61,4920.68,2059777
3007,4,2026-01-02,4920.68,4947.1,4910.45,4930.62,4003621
3008,4,2026-01-05,4930.62,5098.63,4907.54,5066.99,1095246
3009,4,2026-01-06,5066.99,5131.12,5046.68,5104.57,2611895
3010,4,2026-01-07,5104.57,5144.34,5073.61,5090.92,901743
3011,4,2026-01-08,5090.92,5364.95,5046.02,5326.98,1862158
3012,4,2026-01-09,5326.98,5458.09,5275.93,5453.98,2180709
3013,4,2026-01-12,5453.98,5700.56,5442.78,5669.58,3778163
3014,4,2026-01-13,5669.58,5882.59,5638.23,5835.69,2447920
3015,4,2026-01-14,5835.69,5891.34,5596.24,5640.44,3303022
3016,4,2026-01-15,5640.44,5669.64,5471.21,5480.38,4892498
3017,4,2026-01-16,5480.38,5507.44,5313.47,5360.32,4437582
3018,4,2026-01-19,5360.32,5360.91,5275.81,5322.99,1364706
3019,4,2026-01-20,5322.99,5391.79,5279.71,5360.99,3933684
3020,4,2026-01-21,5360.99,5554.72,5331.36,5505.72,4838558
3021,4,2026-01-22,5505.72,5527.06,5471.88,5505.63,289268
3022,4,2026-01-23,5505.63,5706.99,5457.68,5678.23,1075172
3023,4,2026-01-26,5678.23,5802.58,5657.88,5777.81,2208277
3024,4,2026-01-27,5777.81,5807.83,5724.43,5760.84,4005457
3025,4,2026-01-28,5760.84,5991.29,5741.34,5959.48,3293174
3026,4,2026-01-29,5959.48,6002.26,5895.4,5928.48,292508
3027,4,2026-01-30,5928.48,5945.24,5806.36,5845.72,101559
3028,4,2026-02-02,5845.72,5889.9,5705.08,5720.25,1557009
3029,4,2026-02-03,5720.25,5770.85,5492.23,5496.92,2227467
3030,4,2026-02-04,5496.92,5564.88,5463.07,5518.01,1468724
3031,4,2026-02-05,5518.01,5817.78,5468.73,5761.7,1718739
3032,4,2026-02-06,5761.7,5819.21,5663.95,5664.15,147872
3033,4,2026-02-09,5664.15,5667.59,5579.87,5593.14,2136239
3034,4,2026-02-10,5593.14,5710.11,5558.22,5668.7,1195729
3035,4,2026-02-11,5668.7,5834.53,5650.38,5787.37,4911500
3036,4,2026-02-12,5787.37,5829.31,5783.75,5788.3,185451
3037,4,2026-02-13,5788.3,5879.15,5758.69,5868.37,475367
3038,4,2026-02-16,5868.37,5922.41,5730.45,5750.23,4541578
3039,4,2026-02-17,5750.23,5802.48,5655.12,5684.59,383970
3040,4,2026-02-18,5684.59,5690.86,5657.91,5679.7,4701768
3041,4,2026-02-19,5679.7,5814.56,5677.24,5793.33,4871845
3042,4,2026-02-20,5793.33,5855.16,5738.43,5854.15,1849700
3043,4,2026-02-23,5854.15,5887.26,5760.91,5797.86,3699695
3044,4,2026-02-24,5797.86,5808.36,5683.53,5738.56,3197308
3045,4,2026-02-25,5738.56,5783.07,5682.48,5759.21,2914785
3046,4,2026-02-26,5759.21,5990.18,5704.31,5938.7,3380019
3047,4,2026-02-27,5938.7,5941.08,5912.24,5924.14,938182
3048,4,2026-03-02,5924.14,5940.67,5906.07,5925.57,1806726
3049,4,2026-03-03,5925.57,5928.08,5749.99,5789.0,2691300
3050,4,2026-03-04,5789.0,5814.72,5726.01,5762.57,4140120
3051,4,2026-03-05,5762.57,6108.24,5714.19,6050.55,2135744
3052,4,2026-03-06,6050.55,6089.56,5885.18,5895.62,2807005
3053,4,2026-03-09,5895.62,5952.6,5871.61,5897.89,4994235
3054,4,2026-03-10,5897.89,5992.07,5895.4,5957.56,2937906
3055,4,2026-03-11,5957.56,6005.01,5852.18,5869.09,979688
3056,4,2026-03-12,5869.09,6052.15,5847.87,5993.78,3010867
3057,4,2026-03-13,5993.78,6228.13,5953.35,6171.68,2024627
3058,4,2026-03-16,6171.68,6560.92,6160.5,6504.82,2725741
3059,4,2026-03-17,6504.82,6581.78,6462.31,6528.45,4198460
3060,4,2026-03-18,6528.45,6676.11,6510.63,6613.64,856608
3061,4,2026-03-19,6613.64,6957.84,6613.37,6942.07,1721246
3062,4,2026-03-20,6942.07,7009.33,6866.67,6914.73,2012613
3063,4,2026-03-23,6914.73,6926.47,6811.88,6819.13,4534644
3064,4,2026-03-24,6819.13,6887.16,6606.88,6617.74,282067
3065,4,2026-03-25,6617.74,6631.3,6519.89,6539.6,1012344
3066,4,2026-03-26,6539.6,6590.23,6152.5,6196.65,3178408
3067,4,2026-03-27,6196.65,6384.78,6185.89,6323.47,1122833
3068,4,2026-03-30,6323.47,6356.71,6282.05,6287.79,2187877
3069,4,2026-03-31,6287.79,6423.35,6253.68,6402.16,4794416
3070,4,2026-04-01,6402.16,6847.76,6360.24,6833.68,226549
3071,4,2026-04-02,6833.68,6856.51,6832.15,6849.32,865849
3072,4,2026-04-03,6849.32,6888.01,6670.93,6718.18,1020368
3073,4,2026-04-06,6718.18,6759.4,6512.48,6539.42,3272459
3074,4,2026-04-07,6539.42,6697.62,6478.09,6631.63,31365
3075,4,2026-04-08,6631.63,6639.07,6449.89,6497.11,4722217
3076,4,2026-04-09,6497.11,6536.79,6412.8,6459.04,3812229
3077,4,2026-04-10,6459.04,6518.13,6420.95,6429.96,2692865
3078,4,2026-04-13,6429.96,6468.1,6370.45,6405.26,504291
3079,4,2026-04-14,6405.26,6430.61,6337.05,6349.02,2812546
3080,4,2026-04-15,6349.02,6393.01,6292.85,6326.51,2176841
3081,4,2026-04-16,6326.51,6521.39,6280.06,6507.11,3789836
3082,4,2026-04-17,6507.11,6534.39,6426.7,6445.86,2358002
3083,4,2026-04-20,6445.86,6478.36,6380.53,6435.17,1185855
3084,4,2026-04-21,6435.17,6495.35,6360.6,6421.93,4794933
3085,4,2026-04-22,6421.93,6426.59,6314.87,6351.0,2797820
3086,4,2026-04-23,6351.0,6580.34,6287.74,6524.88,2545704
3087,4,2026-04-24,6524.88,6525.19,6309.57,6341.86,2782038
3088,4,2026-04-27,6341.86,6394.17,6222.63,6254.19,4583177
3089,4,2026-04-28,6254.19,6436.79,6200.7,6427.26,3378967
3090,4,2026-04-29,6427.26,6505.25,6415.07,6494.2,4633238
3091,4,2026-04-30,6494.2,6514.56,6444.21,6487.36,4199750
3092,4,2026-05-01,6487.36,6510.74,6374.71,6402.04,4909769
3093,4,2026-05-04,6402.04,6472.41,6387.06,6444.14,2065198
3094,4,2026-05-05,6444.14,6520.79,6437.09,6474.43,1359640
3095,4,2026-05-06,6474.43,6528.0,6458.08,6459.67,3379864
3096,4,2026-05-07,6459.67,6519.91,6345.92,6360.99,3471237
3097,4,2026-05-08,6360.99,6370.42,6260.01,6304.27,3631536
3098,4,2026-05-11,6304.27,6346.78,6245.93,6266.99,857186
3099,4,2026-05-12,6266.99,6312.67,6152.38,6179.66,1699812
3100,4,2026-05-13,6179.66,6625.22,6166.59,6605.83,1336074
3101,4,2026-05-14,6605.83,6608.24,6547.24,6559.47,3736384
3102,4,2026-05-15,6559.47,6580.82,6394.65,6437.66,3587252
3103,4,2026-05-18,6437.66,6527.44,6390.11,6526.04,4794345
3104,4,2026-05-19,6526.04,6598.31,6515.08,6541.9,1640833
3105,4,2026-05-20,6541.9,6651.14,6521.15,6604.11,2702137
3106,4,2026-05-21,6604.11,6649.74,6374.08,6401.05,4271537
3107,4,2026-05-22,6401.05,6436.74,6117.62,6176.73,4396519
3108,4,2026-05-25,6176.73,6301.18,6158.72,6275.79,1179684
3109,4,2026-05-26,6275.79,6310.26,6109.96,6110.04,1626009
3110,4,2026-05-27,6110.04,6137.11,6050.7,6123.64,3638939
3111,4,2026-05-28,6123.64,6155.29,5997.59,6010.42,2686783
3112,4,2026-05-29,6010.42,6060.63,5932.63,5969.38,3172604
3113,4,2026-06-01,5969.38,6147.78,5938.78,6091.01,1535739
3114,4,2026-06-02,6091.01,6130.98,6079.65,6102.93,3185358
3115,4,2026-06-03,6102.93,6114.99,5920.56,5949.1,4439069
3116,4,2026-06-04,5949.1,5982.83,5908.55,5949.13,1701752
3117,4,2026-06-05,5949.13,5988.35,5703.08,5705.97,2471568
3118,4,2026-06-08,5705.97,6040.31,5687.36,6022.48,4804977
3119,4,2026-06-09,6022.48,6053.19,5882.43,5933.64,2089183
3120,4,2026-06-10,5933.64,5977.78,5736.94,5786.49,1556981
3121,4,2026-06-11,5786.49,5834.69,5538.0,5540.46,1549021
3122,4,2026-06-12,5540.46,5578.1,5333.99,5364.32,2187083
3123,4,2026-06-15,5364.32,5387.43,5142.51,5168.44,4506933
3124,4,2026-06-16,5168.44,5206.92,5123.59,5193.37,3224764
3125,4,2026-06-17,5193.37,5206.74,5121.04,5140.65,1787273
3126,4,2026-06-18,5140.65,5256.11,5124.29,5236.61,3109455
3127,4,2026-06-19,5236.61,5317.05,5211.66,5274.2,4265122
3128,4,2026-06-22,5274.2,5287.24,5236.54,5237.46,3099847
3129,4,2026-06-23,5237.46,5602.98,5186.66,5553.04,3175921
3130,4,2026-06-24,5553.04,5595.47,5338.88,5343.36,811970
3131,4,2026-06-25,5343.36,5367.19,5259.95,5276.23,3040708
3132,4,2026-06-26,5276.23,5511.63,5243.15,5501.45,877256
